question_index,full_prompt,prefill_tokens,generated_output,generated_tokens,gold_answer,predicted_answer,correct,f1,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
811,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The football team plays at Ryan Field (formerly known as Dyche Stadium); the basketball, wrestling, and volleyball teams play at Welsh-Ryan Arena. Northwestern's athletic teams are nicknamed the Wildcats. Before 1924, they were known as ""The Purple"" and unofficially as ""The Fighting Methodists."" The name Wildcats was bestowed upon the university in 1924 by Wallace Abbey, a writer for the Chicago Daily Tribune who wrote that even in a loss to the University of Chicago, ""Football players had not come down from Evanston; wildcats would be a name better suited to [Coach Glenn] Thistletwaite's boys."" The name was so popular that university board members made ""wildcats"" the official nickname just months later. In 1972, the student body voted to change the official nickname from ""Wildcats"" to ""Purple Haze"" but the new name never stuck.
Question: What is the nickname given to Northwestern's athletic teams?
Answer:",230, Wildcats,1,Wildcats,Wildcats,1,1.0,3.1461719850358354,0.025695112999983394,0.06782647199997882,0.09352158499996222,28.75
812,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Northwestern's football team has made 73 appearances in the top 10 of the AP poll since 1936 (including 5 at #1) and has won eight Big Ten conference championships since 1903. At one time, Northwestern had the longest losing streak in Division I-A, losing 34 consecutive games between 1979 and 1982. They did not appear in a bowl game after 1949 until the 1996 Rose Bowl. The team did not win a bowl since the 1949 Rose Bowl until the 2013 Gator Bowl. Following the sudden death of football coach Randy Walker in 2006, 31-year-old former All-American Northwestern linebacker Pat Fitzgerald assumed the position, becoming the youngest Division I FBS coach at the time.
Question: How many consecutive games did Northwestern lose during it's longest losing streak between 1979 and 1982?
Answer:",214, 34,2,34,34,1,1.0,4.6677458414644635,0.025420603000156916,0.06772316199999295,0.16086692700014282,26.75
813,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The Feinberg School of Medicine (previously the Northwestern University Medical School) has produced a number of notable graduates, including Mary Harris Thompson, Class of 1870, ad eundem, first female surgeon in Chicago, first female surgeon at Cook County Hospital, and founder of the Mary Thomson Hospital, Roswell Park, Class of 1876, prominent surgeon for whom the Roswell Park Cancer Institute in Buffalo, New York, is named, Daniel Hale Williams, Class of 1883, performed the first successful American open heart surgery; only black charter member of the American College of Surgeons, Charles Horace Mayo, Class of 1888, co-founder of Mayo Clinic, Carlos Montezuma, Class of 1889, one of the first Native Americans to receive a Doctor of Medicine degree from any school, and founder of the Society of American Indians, Howard T. Ricketts, Class of 1897, who discovered bacteria of the genus Rickettsia, and identified the cause and methods of transmission of rocky mountain spotted fever, Allen B. Kanavel, Class of 1899, founder, regent, and president of the American College of Surgeons, internationally recognized as founder of modern hand and peripheral nerve surgery, Robert F. Furchgott, Class of 1940, received a Lasker Award in 1996 and the 1998 Nobel Prize in Physiology or Medicine for his co-discovery of nitric oxide, Thomas E. Starzl, Class of 1952, performed the first successful liver transplant in 1967 and received the National Medal of Science in 2004 and a Lasker Award in 2012, Joseph P. Kerwin, first physician in space, flew on three skylab missions and later served as director of Space and Life Sciences at NASA, C. Richard Schlegel, Class of 1972, developed the dominant patent for a vaccine against human papillomavirus (administered as Gardasil) to prevent cervical cancer, David J. Skorton, Class of 1974, a noted cardiologist became president of Cornell University in 2006, and Andrew E. Senyei, Class of 1979, inventor, venture capitalist, and entrepreneur, founder of biotech and genetics companies, and a university trustee.
Question: Which graduate of The Feinburg School of Medicine was the first physician in space?
Answer:",526," Joseph P. Kerwin, Class of 1957, was the first physician in space.",19,Joseph P. Kerwin,"Joseph P. Kerwin, Class of 1957, was the first physician in space.",0,0.42857142857142855,1.5372069424335408,0.0485817369999495,0.06649971594736981,1.312076339999976,65.75
814,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Xiamen dialect, sometimes known as Amoy, is the main dialect spoken in the Chinese city of Xiamen and its surrounding regions of Tong'an and Xiang'an, both of which are now included in the Greater Xiamen area. This dialect developed in the late Ming dynasty when Xiamen was increasingly taking over Quanzhou's position as the main port of trade in southeastern China. Quanzhou traders began travelling southwards to Xiamen to carry on their businesses while Zhangzhou peasants began traveling northwards to Xiamen in search of job opportunities. It is at this time when a need for a common language arose. The Quanzhou and Zhangzhou varieties are similar in many ways (as can be seen from the common place of Henan Luoyang where they originated), but due to differences in accents, communication can be a problem. Quanzhou businessmen considered their speech to be the prestige accent and considered Zhangzhou's to be a village dialect. Over the centuries, dialect leveling occurred and the two speeches mixed to produce the Amoy dialect.
Question: Why did peasants from Zhangzhou travel north to Xiamen?
Answer:",266, In search of work.,5,in search of job opportunities,In search of work.,0,0.6666666666666665,2.916759021335769,0.03292576100011502,0.06713922619996993,0.36862189199996465,33.25
815,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In 1860, Montevideo had 57,913 inhabitants including a number of people of African origin who had been brought as slaves and had gained their freedom around the middle of the century. By 1880, the population had quadrupled, mainly because of the great European immigration. In 1908, its population had grown massively to 309,331 inhabitants. In the course of the 20th century the city continued to receive large numbers of European immigrants, especially Spanish and Italian, followed by French, Germans or Dutch, English or Irish, Polish, Greek, Hungarians, Russians, Croats, Lebanese, Armenians, and Jews of various origins. The last wave of immigrants occurred between 1945 and 1955.
Question: What had the population grown to in 1908?
Answer:",199,,0,"309,331 inhabitants",,0,0.0,,0.025507222999976875,0.0,0.025507222999976875,24.875
816,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: As the capital of Uruguay, Montevideo is the economic and political centre of the country. Most of the largest and wealthiest businesses in Uruguay have their headquarters in the city. Since the 1990s the city has undergone rapid economic development and modernization, including two of Uruguay's most important buildings—the World Trade Center Montevideo (1998), and Telecommunications Tower (2000), the headquarters of Uruguay's government-owned telecommunications company ANTEL, increasing the city's integration into the global marketplace.
Question: What is the economic and political centre of the country?
Answer:",148, Montevideo,3,Montevideo,Montevideo,1,1.0,2.379323143593687,0.02404905299999882,0.0672172119999838,0.22570068899995022,18.5
817,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: World Trade Center Montevideo officially opened in 1998, although work is still ongoing as of 2010[update]. The complex is composed of three towers, two three-story buildings called World Trade Center Plaza and World Trade Center Avenue and a large central square called Towers Square. World Trade Center 1 was the first building to be inaugurated, in 1998.[citation needed] It has 22 floors and 17,100 square metres of space. That same year the avenue and the auditorium were raised. World Trade Center 2 was inaugurated in 2002, a twin tower of World Trade Center 1. Finally, in 2009, World Trade Center 3 and the World Trade Center Plaza and the Towers Square were inaugurated. It is located between the avenues Luis Alberto de Herrera and 26 de Marzo and has 19 floors and 27,000 square metres (290,000 sq ft) of space. The 6,300-square-metre (68,000 sq ft)[citation needed] World Trade Center Plaza is designed to be a centre of gastronomy opposite Towers Square and Bonavita St. Among the establishments on the plaza are Burger King, Walrus, Bamboo, Asia de Cuba, Gardenia Mvd, and La Claraboya Cafe.
Question: When was World Trade Center 3 inaugurated?
Answer:",310, 1998,3,2009,1998,0,0.0,2.2647395021401717,0.03228271200009658,0.06735549533330716,0.23434919800001808,38.75
818,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Fortaleza del Cerro overlooks the bay of Montevideo. An observation post at this location was first built by the Spanish in the late 18th century. In 1802, a beacon replaced the observation post; construction of the fortress began in 1809 and was completed in 1839. It has been involved in many historical developments and has been repeatedly taken over by various sides. In 1907, the old beacon was replaced with a stronger electric one. It has been a National Monument since 1931 and has housed a military museum since 1916. Today it is one of the tourist attractions of Montevideo.
Question: What replaced the observation post in 1802?
Answer:",177, a beacon,2,a beacon,a beacon,1,1.0,2.48272062417388,0.024605462999943484,0.0673132719999785,0.15923200699990048,22.125
819,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Hospital Maciel is one of the oldest hospitals in Uruguay and stands on the block bounded by the streets Maciel, 25 de Mayo, Guaraní and Washington, with the main entrance at 25 de Mayo, 172. The land was originally donated in Spanish colonial times by philanthropist Francisco Antonio Maciel, who teamed up with Mateo Vidal to establish a hospital and charity. The first building was constructed between 1781 and 1788 and later expanded upon. The present building stems from the 1825 plans of José Toribio (son of Tomás Toribio) and later Bernardo Poncini (wing on the Guaraní street, 1859), Eduardo Canstatt (corner of Guaraní and 25 de Mayo) and Julián Masquelez (1889). The hospital has a chapel built in Greek style by Miguel Estévez in 1798.
Question: When was the first building of the Hospital Maciel established?
Answer:",234, 1798,3,between 1781 and 1788,1798,0,0.0,1.8916597231462282,0.025699323000026197,0.0672399586666567,0.2274191989999963,29.25
820,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Since their domestication, a large number of breeds of chickens have been established, but with the exception of the white Leghorn, most commercial birds are of hybrid origin. In about 1800, chickens began to be kept on a larger scale, and modern high-output poultry farms were present in the United Kingdom from around 1920 and became established in the United States soon after the Second World War. By the mid-20th century, the poultry meat-producing industry was of greater importance than the egg-laying industry. Poultry breeding has produced breeds and strains to fulfil different needs; light-framed, egg-laying birds that can produce 300 eggs a year; fast-growing, fleshy birds destined for consumption at a young age, and utility birds which produce both an acceptable number of eggs and a well-fleshed carcase. Male birds are unwanted in the egg-laying industry and can often be identified as soon as they are hatch for subsequent culling. In meat breeds, these birds are sometimes castrated (often chemically) to prevent aggression. The resulting bird, called a capon, has more tender and flavorful meat, as well.
Question: When did the poultry business boom in the United States ?
Answer:",282, soon after World War II,5,"By the mid-20th century, the poultry meat-producing industry was of greater importance than the egg-laying industry",soon after World War II,0,0.0,1.5071350742537208,0.03315498100005243,0.06715038620000087,0.36890691200005676,35.25
821,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In general, avian influenza is a disease of birds caused by bird-specific influenza A virus that is not normally transferred to people; however, people in contact with live poultry are at the greatest risk of becoming infected with the virus and this is of particular concern in areas such as Southeast Asia, where the disease is endemic in the wild bird population and domestic poultry can become infected. The virus possibly could mutate to become highly virulent and infectious in humans and cause an influenza pandemic.
Question: What is the danger to humans in regards to the spread of avian flu to humans ?
Answer:",149, The danger to humans in regards to the spread of avian flu to humans is that it is highly infectious and can be transmitted from one human to another.,31,The virus possibly could mutate to become highly virulent and infectious in humans and cause an influenza pandemic.,The danger to humans in regards to the spread of avian flu to humans is that it is highly infectious and can be transmitted from one human to another.,0,0.27906976744186046,1.8566610158617631,0.02414792300010049,0.06729684983870797,2.1103502680000474,18.625
822,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The club's success in the late 1990s and first decade of the 21st century owed a great deal to the 1996 appointment of Arsène Wenger as manager. Wenger brought new tactics, a new training regime and several foreign players who complemented the existing English talent. Arsenal won a second League and Cup double in 1997–98 and a third in 2001–02. In addition, the club reached the final of the 1999–2000 UEFA Cup (losing on penalties to Galatasaray), were victorious in the 2003 and 2005 FA Cups, and won the Premier League in 2003–04 without losing a single match, an achievement which earned the side the nickname ""The Invincibles"". The feat came within a run of 49 league matches unbeaten from 7 May 2003 to 24 October 2004, a national record.
Question: What trophy did Arsenal win in the 2003-2004 season without losing a match?
Answer:",242, The FA Cup,3,Premier League,The FA Cup,0,0.0,2.4941694433179675,0.025787392999973235,0.06740667233331503,0.2280074099999183,30.25
823,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Arsenal have often been stereotyped as a defensive and ""boring"" side, especially during the 1970s and 1980s; many comedians, such as Eric Morecambe, made jokes about this at the team's expense. The theme was repeated in the 1997 film The Full Monty, in a scene where the lead actors move in a line and raise their hands, deliberately mimicking the Arsenal defence's offside trap, in an attempt to co-ordinate their striptease routine. Another film reference to the club's defence comes in the film Plunkett & Macleane, in which two characters are named Dixon and Winterburn after Arsenal's long-serving full backs – the right-sided Lee Dixon and the left-sided Nigel Winterburn.
Question: In what decades were Arsenal players stereotyped in a negative way?
Answer:",207, 1980s and 1990s,9,1970s and 1980s,1980s and 1990s,0,0.6666666666666666,1.5168891964531328,0.025484173999984705,0.06741251533331807,0.6321968119998473,25.875
824,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Arsenal Ladies are the women's football club affiliated to Arsenal. Founded in 1987, they turned semi-professional in 2002 and are managed by Clare Wheatley. Arsenal Ladies are the most successful team in English women's football. In the 2008–09 season, they won all three major English trophies – the FA Women's Premier League, FA Women's Cup and FA Women's Premier League Cup, and, as of 2009, were the only English side to have won the UEFA Women's Cup, having done so in the 2006–07 season as part of a unique quadruple. The men's and women's clubs are formally separate entities but have quite close ties; Arsenal Ladies are entitled to play once a season at the Emirates Stadium, though they usually play their home matches at Boreham Wood.
Question: What is the name of the football club affiliated with Arsenal?
Answer:",217, Arsenal,1,Arsenal Ladies,Arsenal,0,0.6666666666666666,1.2037804083623658,0.0257066730000588,0.06823830199982694,0.09394497499988574,27.125
825,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In the east there is a Dutch Low Saxon dialect area, comprising the provinces of Groningen, Drenthe and Overijssel, and parts of the province of Gelderland as well. The IJssel river roughly forms the linguistic watershed here. This group, though not being Low Franconian and being close to the neighbouring Low German, is regarded as Dutch, because of a number of reasons. From the 14th to 15th century onward, its urban centers (Deventer, Zwolle and Kampen as well as Zutphen and Doesburg) have been increasingly influenced by the western written Dutch and became a linguistically mixed area. From the 17th century onward, it was gradually integrated into the Dutch language area. In other words, this group is Dutch synchronically but not diachronically.[citation needed]
Question: What's the name of the river that marks a dialect divide in the Netherlands?
Answer:",224, IJssel,3,IJssel,IJssel,1,1.0,1.7993297150228704,0.02550642300002437,0.06708136866670127,0.22675052900012815,28.0
826,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Some Flemish dialects are so distinct that they might be considered as separate language variants, although the strong significance of language in Belgian politics would prevent the government from classifying them as such. West Flemish in particular has sometimes been considered a distinct variety. Dialect borders of these dialects do not correspond to present political boundaries, but reflect older, medieval divisions. The Brabantian dialect group, for instance, also extends to much of the south of the Netherlands, and so does Limburgish. West Flemish is also spoken in Zeelandic Flanders (part of the Dutch province of Zeeland), and by older people in French Flanders (a small area that borders Belgium).
Question: What province is Zeelandic Flanders in?
Answer:",185, Zeeland,2,Zeeland,Zeeland,1,1.0,2.0272136909960214,0.02489280300005703,0.06758896199994524,0.1600707269999475,23.125
827,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Both languages are still largely mutually intelligible, although this relation can in some fields (such as lexicon, spelling and grammar) be asymmetric, as it is easier for Dutch speakers to understand written Afrikaans than it is for Afrikaans speakers to understand written Dutch. Afrikaans is grammatically far less complex than Dutch, and vocabulary items are generally altered in a clearly patterned manner, e.g. vogel becomes voël (""bird"") and regen becomes reën (""rain""). In South Africa, the number of students following Dutch at university, is difficult to estimate, since the academic study of Afrikaans inevitably includes the study of Dutch. Elsewhere in the world, the number of people learning Dutch is relatively small.
Question: Is Afrikaans more or less complex compared to Dutch?
Answer:",192, Afrikaans is less complex compared to Dutch.,9,less complex,Afrikaans is less complex compared to Dutch.,0,0.4444444444444445,1.5386132890135,0.025155963000088377,0.06740029988888334,0.6317586620000384,24.0
828,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Unlike other Germanic languages, Dutch doesn't have phonological aspiration of consonants. Like English, Dutch did not participate in the second consonant shift. Like most Germanic languages, the Dutch consonant system did not undergo the High German consonant shift and has a syllable structure that allows fairly complex consonant clusters. Dutch also retains full use of the velar fricatives that were present in Proto-Germanic, but lost or modified in many other Germanic languages. Dutch has final-obstruent devoicing: at the end of a word, voicing distinction is neutralised and all obstruents are pronounced voiceless. For example, goede (""good"") is /ˈɣudə/ but the related form goed is /ɣut/. Dutch shares with German Final-obstruent devoicing (Du brood [broːt] and German Brot vs Eng bread).
Question: What sound does Dutch still use from Proto-Germanic that was phased out in other Germanic languages?
Answer:",243," velar fricative

",6,velar fricatives,velar fricative,0,0.5,1.689762364153215,0.02590199299993401,0.06746221799999148,0.3632130829998914,30.375
829,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Voicing of pre-vocalic initial voiceless alveolar fricatives occurs, although less in Dutch than in German (Du zeven, Germ sieben [z] vs. Eng seven and LG seven [s]), and also the shift in /θ/ > /d/. Dutch shares only with Low German the development of /xs/ > /ss/ (Du vossen, ossen and LG Vösse, Ossen vs. Germ Füchse, Ochsen and Eng foxes, oxen), and also the development of /ft/ → /xt/ though it is far more common in Dutch (Du zacht and LG sacht vs. Germ sanft and Eng soft, but Du kracht vs. LG/Germ kraft and Eng cognate craft).
Question: What number word is spelled the same in English and Low German?
Answer:",213, seven,1,seven,seven,1,1.0,1.4370269988630018,0.02555969299987737,0.06790513200007808,0.09346482499995545,26.625
830,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In an interrogative main clause the usual word order is: conjugated verb followed by subject; other verbs in final position: ""Kun jij je pen niet vinden?"" (literally ""Can you your pen not find?"") ""Can't you find your pen?""
In the Dutch equivalent of a wh-question the word order is: interrogative pronoun (or expression) + conjugated verb + subject; other verbs in final position: ""Waarom kun jij je pen niet vinden?"" (""Why can you your pen not find?"") ""Why can't you find your pen?""""
In a tag question the word order is the same as in a declarative clause: ""Jij kunt je pen niet vinden?"" (""You can your pen not find?"") ""You can't find your pen?""""
A subordinate clause does not change its word order: ""Kun jij je pen niet vinden omdat het veel te donker is?"" (""Can you your pen not find because it far too dark is?"") ""Can you not find your pen because it's too dark?""""
Question: What never changes in a subordinate clause in Dutch?
Answer:",267, the word order,3,word order,the word order,1,1.0,2.2384675859524616,0.032934211000110736,0.06726514866666851,0.23472965700011628,33.375
831,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Dutch vocabulary is predominantly Germanic in origin, with an additional share of loanwords of 20%. The main foreign influence on Dutch vocabulary since the 12th century and culminating in the French period has been French and (northern) French, accounting for an estimated 6.8%, or more than a third of all loanwords. Latin, that has been spoken for centuries in the south of the Low Countries, and has since then for centuries plaid a major role as the language of science and religion, follows with 6.1%. High German and Low German, influential until the mid of the 19th century, account for 2.7%, but are mostly unrecognizable since many German loanwords have been ""Dutchified"", e.g. German ""Fremdling"" become Dutch ""vreemdeling"". From English, Dutch has taken over words since the middle of the 19th century, as a consequence of the gaining power of Britain and the United States. The share of English loanwords is about 1.5%, but this number is still on the increase. Conversely, Dutch contributed many loanwords to English, accounting for 1.3%.
Question: What language does Dutch get its second highest percentage of loanwords from?
Answer:",291, Latin,1,Latin,Latin,1,1.0,2.641577246584142,0.032401171000174145,0.06668076300002213,0.09908193400019627,36.375
832,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Originally known as Buckingham House, the building at the core of today's palace was a large townhouse built for the Duke of Buckingham in 1703 on a site that had been in private ownership for at least 150 years. It was acquired by King George III in 1761 as a private residence for Queen Charlotte and became known as ""The Queen's House"". During the 19th century it was enlarged, principally by architects John Nash and Edward Blore, who constructed three wings around a central courtyard. Buckingham Palace became the London residence of the British monarch on the accession of Queen Victoria in 1837.
Question: Who enlarged the house in the 19th century?
Answer:",171, John,1,John Nash and Edward Blore,John,0,0.33333333333333337,2.338129584524822,0.02458469399994101,0.06763947200010989,0.0922241660000509,21.375
833,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Before Prince Albert's death, the palace was frequently the scene of musical entertainments, and the greatest contemporary musicians entertained at Buckingham Palace. The composer Felix Mendelssohn is known to have played there on three occasions. Johann Strauss II and his orchestra played there when in England. Strauss's ""Alice Polka"" was first performed at the palace in 1849 in honour of the queen's daughter, Princess Alice. Under Victoria, Buckingham Palace was frequently the scene of lavish costume balls, in addition to the usual royal ceremonies, investitures and presentations.
Question: What type of balls did Queen Victoria hold?
Answer:",156,,0,lavish costume balls,,0,0.0,,0.02427668299992547,0.0,0.02427668299992547,19.5
834,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Widowed in 1861, the grief-stricken Queen withdrew from public life and left Buckingham Palace to live at Windsor Castle, Balmoral Castle and Osborne House. For many years the palace was seldom used, even neglected. In 1864, a note was found pinned to the fence of Buckingham Palace, saying: ""These commanding premises to be let or sold, in consequence of the late occupant's declining business."" Eventually, public opinion forced the Queen to return to London, though even then she preferred to live elsewhere whenever possible. Court functions were still held at Windsor Castle, presided over by the sombre Queen habitually dressed in mourning black, while Buckingham Palace remained shuttered for most of the year.
Question: What did Queen Victoria do in response to his death?
Answer:",192, withdrew from public life,4,left Buckingham Palace,withdrew from public life,0,0.0,2.4781864396691535,0.02516220299980887,0.06742216700001791,0.2948508709998805,24.0
835,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Directly underneath the State Apartments is a suite of slightly less grand rooms known as the semi-state apartments. Opening from the Marble Hall, these rooms are used for less formal entertaining, such as luncheon parties and private audiences. Some of the rooms are named and decorated for particular visitors, such as the 1844 Room, decorated in that year for the State visit of Tsar Nicholas I of Russia, and, on the other side of the Bow Room, the 1855 Room, in honour of the visit of Emperor Napoleon III of France. At the centre of this suite is the Bow Room, through which thousands of guests pass annually to the Queen's Garden Parties in the Gardens. The Queen and Prince Philip use a smaller suite of rooms in the north wing.
Question: Which rooms are used for less formal entertaining such as luncheons or private audiences?
Answer:",207,,0,the semi-state apartments,,0,0.0,,0.02544019400011166,0.0,0.02544019400011166,25.875
836,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Directly underneath the State Apartments is a suite of slightly less grand rooms known as the semi-state apartments. Opening from the Marble Hall, these rooms are used for less formal entertaining, such as luncheon parties and private audiences. Some of the rooms are named and decorated for particular visitors, such as the 1844 Room, decorated in that year for the State visit of Tsar Nicholas I of Russia, and, on the other side of the Bow Room, the 1855 Room, in honour of the visit of Emperor Napoleon III of France. At the centre of this suite is the Bow Room, through which thousands of guests pass annually to the Queen's Garden Parties in the Gardens. The Queen and Prince Philip use a smaller suite of rooms in the north wing.
Question: What type of entertaining are the semi-state apartments used for?
Answer:",202,,0,less formal entertaining,,0,0.0,,0.025198293999892485,0.0,0.025198293999892485,25.25
837,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The palace, like Windsor Castle, is owned by the Crown Estate. It is not the monarch's personal property, unlike Sandringham House and Balmoral Castle. Many of the contents from Buckingham Palace, Windsor Castle, Kensington Palace, and St James's Palace are part of the Royal Collection, held in trust by the Sovereign; they can, on occasion, be viewed by the public at the Queen's Gallery, near the Royal Mews. Unlike the palace and the castle, the purpose-built gallery is open continually and displays a changing selection of items from the collection. It occupies the site of the chapel destroyed by an air raid in World War II. The palace's state rooms have been open to the public during August and September and on selected dates throughout the year since 1993. The money raised in entry fees was originally put towards the rebuilding of Windsor Castle after the 1992 fire devastated many of its state rooms. 476,000 people visited the palace in the 2014–15 financial year.
Question: Who owns Buckingham Palace and Windsor Castle?
Answer:",250, The Crown,2,Crown Estate,The Crown,0,0.6666666666666666,1.6792911598984228,0.025867564000009224,0.06740638700000545,0.16068033800002013,31.25
838,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: State banquets also take place in the Ballroom; these formal dinners are held on the first evening of a state visit by a foreign head of state. On these occasions, for up to 170 guests in formal ""white tie and decorations"", including tiaras, the dining table is laid with the Grand Service, a collection of silver-gilt plate made in 1811 for the Prince of Wales, later George IV. The largest and most formal reception at Buckingham Palace takes place every November when the Queen entertains members of the diplomatic corps. On this grand occasion, all the state rooms are in use, as the royal family proceed through them, beginning at the great north doors of the Picture Gallery. As Nash had envisaged, all the large, double-mirrored doors stand open, reflecting the numerous crystal chandeliers and sconces, creating a deliberate optical illusion of space and light.
Question: Who was the Grand Service originally made for?
Answer:",226, The Grand Service was originally made for the Prince of Wales.,12,Prince of Wales,The Grand Service was originally made for the Prince of Wales.,0,0.5,1.5268167059064048,0.02570181400005822,0.06746815533332058,0.8353196779999053,28.25
839,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: With the help of Charles Stearn, an expert on vacuum pumps, in 1878, Swan developed a method of processing that avoided the early bulb blackening. This received a British Patent in 1880.[dubious – discuss] On 18 December 1878, a lamp using a slender carbon rod was shown at a meeting of the Newcastle Chemical Society, and Swan gave a working demonstration at their meeting on 17 January 1879. It was also shown to 700 who attended a meeting of the Literary and Philosophical Society of Newcastle upon Tyne on 3 February 1879. These lamps used a carbon rod from an arc lamp rather than a slender filament. Thus they had low resistance and required very large conductors to supply the necessary current, so they were not commercially practical, although they did furnish a demonstration of the possibilities of incandescent lighting with relatively high vacuum, a carbon conductor, and platinum lead-in wires. Besides requiring too much current for a central station electric system to be practical, they had a very short lifetime. Swan turned his attention to producing a better carbon filament and the means of attaching its ends. He devised a method of treating cotton to produce 'parchmentised thread' and obtained British Patent 4933 in 1880. From this year he began installing light bulbs in homes and landmarks in England. His house was the first in the world to be lit by a lightbulb and also the first house in the world to be lit by hydroelectric power. In 1878 the home of Lord Armstrong at Cragside was also among the first houses to be lit by electricity. In the early 1880s he had started his company. In 1881, the Savoy Theatre in the City of Westminster, London was lit by Swan incandescent lightbulbs, which was the first theatre, and the first public building in the world, to be lit entirely by electricity.
Question: Why was Swan's first lamp not commercially viable?
Answer:",439, It had low resistance.,5,'parchmentised thread',It had low resistance.,0,0.0,2.6766061968434407,0.037191870000015115,0.06736816600000566,0.3740327000000434,54.875
840,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Albon Man, a New York lawyer, started Electro-Dynamic Light Company in 1878 to exploit his patents and those of William Sawyer. Weeks later the United States Electric Lighting Company was organized. This company didn't made their first commercial installation of incandescent lamps until the fall of 1880 at the Mercantile Safe Deposit Company in New York City, about six months after the Edison incandescent lamps had been installed on the Columbia. Hiram S. Maxim was the chief engineer at the United States Electric Lighting Company.
Question: When did Electro-Dynamic Light Company install its first lights?
Answer:",156,,0,fall of 1880,,0,0.0,,0.02427765300012652,0.0,0.02427765300012652,19.5
