item_index,prompt,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
524,"Education and Communications: How to forward mail. Consider the ownership and responsibility of the package. In the majority of cases, forwarding a single piece of mail is a very simple procedure. Postal services are used to rerouting mail as a way to accommodate changes of address and other changes of location.
A. Other delivery methods, like e-mail, modem, and cvs, refer to the ownership of the package and the responsibility of receiving it. If a package is defective, the recipient will be responsible for the cost of the replacement.
B. If the package belongs to someone else, it is considered courteous to ship it along to the intended recipient. If the package is addressed to you and you still wish to forward it however, you may be required to pay for a new set of stamps before it's valid for shipment.
C. They are the most reliable way to move relevant items to the appropriate location. If you want to forward mail, you may only want to consider doing so if you are overseas or have moved to the continent very often.
D. The services typically use double-sided tape to' record' and' forward to' the post office box. Address an address (e.g., "" voisoco/sosoco "" or "" dadwell-tacouthawk "") to the post office box.",1,1,1,0,9.125107184118605,0.14297537025049678,0.14485074754509403,61.69891694503167,2.78424072265625
525,"Finance and Business: How to buy commodities. Familiarize yourself with the concept of commodities. A commodity is simply a good that is interchangeable with other commodities of the same type, and that is usually produced and sold by many different companies. For example, a barrel of oil of one particular type, such as brent crude, is the same product regardless of who makes it.
A. As such, prices fluctuate frequently over time, especially when you import stocks. Prices and locations in exchange for commodities often change, and so it's critical to understand the broad concepts of "" commodity exchange "", such as "" u.s.
B. The price of oil is one of the main indicators of a commodity being sold. Conversely, its cost is one of the main indicators.
C.  Be aware of the disadvantages of purchasing commodities. A commodities merchant publicly sells commodities via trade on behalf of himself and a buyer.
D.  This is opposed to a consumer product like a computer or automobile, for example. These products differ dramatically between producers and cannot be easily exchanged for one another.",3,3,1,0,10.60221102008907,0.14456785775109893,0.1442255350670823,62.88370257998395,2.966461181640625
526,"Computers and Electronics: How to choose a printer. Determine your operating system and what printer manufacturers support your operating system (lexmark printers, for example, don't support linux).. First we need to know what kind of printer you want. You have to choose whether you will only need black and white and you want it printed fast.
A. This is optional but it is a great way to show your operating system and printer's profitability as well as their advantages.. Now we need to remember there are other sets of hardware on the console, including a graphics card and more.
B. If you do and you work in an office, then. Do you want a scanner with it? Does it have to have a memory card reader in it and the ability to print pictures straight off your memory cards?. Now you have to know how much money you want to spend.
C. Another major disadvantage of printer design is it requires you to photoshop or deep-print. Lexmark printers can use both types of compression devices but some others use photoshop only and some print the images.
D. There are two kinds of printers: hard and washable. The hard and washable are the wheels on the machine you will be printing with, but washable is cheaper.",1,1,1,0,8.371540036903474,0.1466256305002389,0.14440065564926716,63.97839035202924,3.0154571533203125
527,"Computers and Electronics: How to sign up for facebook. Create an e-mail address. Use your favorite web browser and head to an e-mail provider (gmail, yahoo, etc. ) and create an e-mail address from there.
A. Designate your e-mail address so that people can find you easily. Try the "" facebook "" page if you can.
B.  Include the international access date of time and type in the name and password associated with your account. You can also type in your e-mail address and password, but please skip this step if you want to login on your facebook account directly.
C.  Take note of your new e-mail address as you'll be needing it to sign-up for facebook. If you already have an e-mail address you want to use, proceed to step 2.
D. If you have a webkinz account, you will need to create an e-mail address as well. Make sure you use 4-5 different addresses to establish a e-mail address.",2,2,1,1,4.925986220838809,0.14265173549847532,0.1441613692154778,48.72050425996349,2.4308319091796875
528,"Computers and Electronics: How to identify cold spots in your fridge. Gather a notebook and writing utensil. The main problem with cold spots is that they're invisible, which makes them easy to forget. Having a notebook and writing utensil handy in the kitchen will give you the opportunity to make a log of freezing.
A. A notebook is great to provide to yourself as well. If you find the coldest spots on your fridge, you may need to make one yourself.
B. If you don't have one, it's a good idea to have a spare ice cube handy so you can take note. One disadvantage to having two ice cubes in the fridge is that you'll be able to refill the ice you keep in the freezer.
C.  You might find it even easier to remember this if you use a magnetic pen/notepad. This way, when you look at the fridge, you'll be reminded about cold spots.
D. You can also carry large amounts of paper and pen so that you can write down specific keywords that you need to remember. An ideal notebook is a composition book, in which you write down everyday phrases that are important to you.",2,3,0,0,13.20196314669562,0.14416104049814749,0.14509112875897567,60.789462596967496,2.8498611450195312
529,"Work World: How to become a business process analyst. Assess your current skill level. In order to determine your readiness to become a business process analyst you will need to determine if your existing skill set and qualifications meet the position's requirements. You must have strong analytical and communication skills to understand and resolve business problems.
A. You should have strong analytical and communication skills that are able to help you quickly and effectively deal with defined business goals and objectives. Additionally, you must be able to analyze your current organization and workforce and.
B. The skills required will depend on the position you're applying to. Begin by evaluating your ability to read customer complaints and make company reports.
C. Your previous experience in the field will help you gauge whether your future job prospects are what you want. Employers want people with high levels of understanding of business thought and skills.
D. You will need to be extremely organized in order to maintain multiple projects at varying levels of completion. You will need to possess strong negotiation and technical skills.",3,3,1,1,7.475354284612547,0.14333236300080898,0.14486693002393797,55.04329514100391,2.5726470947265625
530,"Home and Garden: How to danish oil wood. Cover your work area. Before sanding, cover the floor or other surface that your wooden object is placed on to protect it from dust and staining. Lay out plastic sheeting on ground or surface area.
A. When sanding a wooden object, cover the entire surface with plastic sheeting. This will prevent your object from showing when sanding.
B. This will help keep the wood from resting.. Dust your wooden object with regular dusting.
C. Tape down the edges with masking tape to keep it in place.. Sand the wood with 80-grit sandpaper.
D.  Begin by sanding on a well-set wood surface. Any surface heavy enough is preferable.",2,2,1,1,5.060526032658764,0.14323934550066042,0.14478215596916502,42.84934692499883,2.0415115356445312
531,"Computers and Electronics: How to brush a long haired dog. Buy proper brushes. Dog brushes come in different sizes, shapes, and characteristics. You'll need at least one or two of these to do a good job, so take into consideration your dog's breed, hair type, and needs when selecting brushes.
A. While you can buy 100% rubber brushes for dogs, none of the finer brushes are finer. Brush high quality brushes, such as nylon bristles, nadbrush, and water-based foams are made with small, flat head brushes, and create interchangeable techniques.
B.  For instance, wire-pin brushes work well on curly or wooly coats and on medium to long-haired dogs like retrievers, spaniels, and setters. They may or may not have rubber-tipped ends.
C. Here are some tools and techniques to look for : Brush away any tangles. Comb hair back, straight back, left side, top left/bottom right and bottom right.
D.  Brushing medium-length hair is best with fine or coarse fur. Long, coarse fur is ideal for a curly coat.",1,1,1,0,9.001268122250321,0.14503186749971064,0.143793880557945,58.81664909596657,2.8625335693359375
532,"Education and Communications: How to be a successful graduate assistant. Set clear expectations and goals. The most important thing you can do to help students succeed in your class is to clearly communicate to them what you expect them to learn and how you expect them to demonstrate their knowledge. This will make the whole semester go much more smoothly.
A. Remind students that ultimately you have a career to lead, and that this is something to be proud of. You can inform your students whenever you notice something you want to change about the course.
B.  Determine what level of education and programs you want to program. Remember that graduate assistants typically need at least a bachelor's degree or higher to get into graduate school.
C.  A well-outlined syllabus will help students understand the progression of the course. Clear course objectives will help you communicate what skills students need to acquire by what dates.
D.  Start by outlining your expectations in advance. This way, you won't need to change them, but you can plan ahead to make sure that you're following through.",2,2,1,1,13.350717383714956,0.14651756274997751,0.1450356424067668,58.02018464407956,2.5876693725585938
533,"Cars & Other Vehicles: How to measure your truck bed. Measure your truck bed's length with the tailgate closed. Have a friend help you stretch a tape measure from the front left corner to the back left corner of your truck bed, on the inside. The tape measure should be running in a straight line that's even with the top of the bed (make sure it isn't sagging in the middle).
A. Then, lean forward slightly and consult with your friend. The tape measure will measure 3 feet (.
B. Write this measurement down and label it "" length. "". Find the width of your truck bed.
C.  Lie on your back with your feet on the floor. Stand up as straight as possible with your feet on the ground.
D. Fold the tape measure up to the bump on the right side of the truck's headboard. Be sure you can no longer see the bump.",1,1,1,1,9.789543654371695,0.14266048300123657,0.14485047673392976,61.55269263698938,2.7679290771484375
534,"Youth: How to ask out a cute girl or boy in middle school. Become friends first. People are much more inclined to say' yes' when they're asked out by someone they know and admire. By talking to your crush from time to time and slowly getting to know them and befriend them, you can relieve some of the pressure and awkwardness later on and also decrease your chances of being turned down.
A. You should ask around between school and lunch/after school events to see if anyone has noticed you or has started talking to you. You can try asking other girls if they like you.
B. This will be most effective with a person you like. "" hey, i think you look cool now.
C.  Try casually asking if they'd like to be your partner for an activity in class.. Ask them about their interests and hobbies.
D. If you're insecure that a girl likes you a lot, consider to always ask her out first. She'll be more than happy to help you in any way she can.",2,2,1,1,16.635079271506847,0.14522747275077563,0.14429439460315216,65.65768185702473,2.9817581176757812
535,"Pets and Animals: How to clean a hamster's teeth. Start with the right food. Feed your hamster a hard food, such as a store-bought pellet food or seed mixture. There are many different varieties available at pet stores that are specially formulated to meet the nutritional needs of hamsters.
A.  Avoid feeding your hamster soft foods unless he has some kind of dental disease that makes it difficult to chew. Don't give your hamster any food that has been ground up, as the small particles can get stuck between his teeth, causing cavities.
B. Choose pellets that are high in protein and nutrient content.. Feed your hamster a soft ball.
C. Most food packaging will tell you what kind of food is available for your hamster. Choose a food that is high in fiber and nutrients.
D. They are also designed to be consistently fresh. Check the packaging for the proper microsoft fiber and calcium materials to feed your hamster.",0,2,0,0,8.239238911670293,0.14420566799890366,0.1442862437616883,53.241301645011845,2.7751846313476562
536,"Computers and Electronics: How to section citrus fruit. Wash your hands and the fruit because the juice will flow as you cut.. Use a sharp, thin-bladed knife. Peel over a bowl to catch the juice.
A.  Begin by cutting off the ends of the citrus fruit--orange or grapefruit.. You can see how thick the peeling is, so cut into the peel till you reach the fruit.
B. Squeezing the fruit before you cut it will cool it.. Immerse the fruit in lukewarm, unobstructed water.
C.  Cut in a way that is not too noticeable. It doesn't have to be long and sharp-sharp, unless that is what you would prefer it to be.
D.  Cut the entire peel from the citrus fruit. Make sure to slice down, making sure to avoid leaving any sharp or pointy edges of the citrus fruit.",0,0,1,0,11.828844694227195,0.1442501480014471,0.145348258581697,45.05356771800507,2.099853515625
537,"Holidays and Traditions: How to find a gift for a self proclaimed nerd or geek. Get early release tickets for their favorite film. One of the best gifts you can give anyone is time well spent together. For a self-proclaimed geek or nerd, the ideal experiential gift may be watching their favorite film or film series on the big screen.
A. Use this time to share fun movies and activities. Purchase tickets for their favorite food or beverage.
B. They may love the gift even more if they are watching an advance screening of the film, before it hits the general public. Think about the person's favorite film or favorite book turned film and see if you can get early release tickets as a thoughtful gift.
C. Get early release tickets for the best views.. Remember that nerds are not omniscient.
D. Find a movie or series that you both like, and go to the theater. Make sure to give the movie tickets in advance so you can see the latest films.",1,1,1,0,9.207194524927166,0.1443495030007398,0.145130208302819,59.50026258294747,3.0250167846679688
538,"Computers and Electronics: How to use microsoft word. Open the microsoft word application. Do this by double-clicking the microsoft word icon.. Review the available templates.
A.  In the right side of the screen, you'll see several templates of interest : Blank document-a blank document with default formatting. Creative resume/cover letter-a clean, pre-formatted resume (and accompanying cover letter) document.
B.  Once you've installed word, you'll see a list of your preferred templates. From here, you can see the method of improving its formatting, layout, or font placement.
C.  Each program on microsoft word will have their own templates. To find a template for your microsoft word program, visit the microsoft word website.
D.  If there is a "" legitimate "" template list, see the next section under "" sources. "" have the names of any sources been added as you see fit in your new list.",0,2,0,0,21.991156889164813,0.14380442049969133,0.144836383614324,40.40522317593786,2.0557174682617188
539,"Food and Entertaining: How to care for madagascar periwinkle. Purchase a plant from the local nursery or garden centre. Alternatively, grow the plant from seed in spring to obtain really good flowering plants. This plant can also be propagated by cuttings.
A.  Use a soil-based compost in the pot.. Place the madagascar periwinkle in bright light or direct sunlight.
B.  Buy healthy periwinkle peppers. Cut the peppers open with a sharp knife.
C.  Select a new planting spot with soft soil and easy to walk well. Madagascar periwinkle grows best in safe sites and under cool (not too warm) soil.
D. The cutting process is likely to require you to remove the plant later for transplanting.. Care for your plants when they're still young.",0,0,1,0,16.671198969622125,0.15052563275003195,0.14525632846780354,45.631564356019226,2.242828369140625
540,"Home,Categories: How to gift a kindle book on amazon. Sign in or sign up at the amazon website. Go to, and click on the "" sign in "" button on the upper-right corner of the web page. If you don't have an account yet, click on the "" sign in "" button just the same and then select "" no, i'm a new customer.
A. "" if you don't have an account yet, visit your amazon home page. Click on "" payment & shipping info "" in the right pane of the page.
B. "" you can also sign up with a credit card. You can also sign up using the email address provided under the "" create an account "" link at the top of the page.
C. "". Provide your kindle number to amazon. This is the first email address in the address bar at the top of the page.
D. "" enter your personal information such as your full name and e-mail address to create an account.. Go to the kindle books section.",3,3,1,1,8.994708316284076,0.142785472748983,0.1448545205641117,62.713731212999846,2.9068374633789062
541,"Finance and Business: How to get discounts on amazon. Choose the products you want to peruse by the level of discount that is offered. Go to tjshome.com/greatdeals.php and click on the percent, such as 50 percent or 90 percent, in the shopping category of your choice. Navigate to a new window where all the products offered are all 50 or 90 percent off.
A. For the example, your current amazon store might have a number of low-value merchandise sold off. Then, you can pick up items that are off the charts.
B. Add a special discount on items you like. Those items will get significantly lesser than what were advertised on amazon.
C. Click on the "" discounts "" tab located in the left column. If you didn't open the discount tab, click on the "" store "" tab located in the right column.
D. Add the item to your cart to automatically receive the discount.. Go to cheapsally.com to find current amazon discounts in an easy to read format.",3,2,0,0,21.298384905447048,0.14246186300169938,0.14417020467340336,65.0139289410181,2.9400634765625
542,"Computers and Electronics: How to feed a snake. Purchase mice or rats. In the wild, most snakes eat mice, rats, or other small rodents. These animals meet all of snakes' nutritional needs, so an all-mice or all-rat diet is completely sufficient to keep your snake healthy and happy.
A. If you have just one snake to feed, you can purchase mice or rats from a local pet store. If you have a large number of snakes, you might consider breeding mice or rats for feeding purposes.
B. Ask your owner to provide you with a well-balanced diet for your snake. When purchasing mice, be sure to check the rodent's droppings for traces of mice or rats.
C. Purchasing mice and rats is also a great way to help you determine what foods your snake needs. Often, you'll find mice in the meat section of a supermarket or pet store.
D.  Buy a mouse or rat if your snake seems to like rodents. Rat mice are sold commercially and are often quite healthy.",0,0,1,1,4.070161538641875,0.1471055799993337,0.14437201308996064,56.74913541199203,2.5910720825195312
543,"Health: How to recover from a friend's attempted suicide. Let yourself feel. It's normal to experience strong emotions after a friend attempts suicide. It can be very devastating and even traumatic for you to find out that your friend tried to end their life.
A. During times of emotional turmoil, don't dwell on the death. Let yourself feel, "" i am as sad as i am.
B. Go to a safe place where you can let your thoughts and feelings out. Jot down a list of you feelings, even if only for a few moments.
C. Allow yourself to experience and process these emotions. Talk to another trusted friend who may also be experiencing what you're going through, or consider going to a mental health professional.
D. Keep your emotions inside because that can make you feel more sad. Pour yourself a cup of water and do something relaxing, like getting a massage or going for a walk.",2,2,1,1,7.146006639586748,0.14482383750055305,0.14475283367185518,47.768719127027,2.173583984375
544,"Finance and Business: How to account for tenant improvements. Define tenant improvements. Tenant improvements are capital improvements made by the landlord. The landlord makes these improvements to prepare the space for the tenant.
A. Tenants apply for expansions after the improvements have been made. Both property taxes and statutory taxes are reinvested upon a tenant's return over time.
B. However, they may not be implemented with the intent to change the location, floor layout, or other features of the same home. In addition, instead of the landlord making improvements each year, they may instead consider making improvements only once or twice each year or ever more often.
C. Factors such as the amount of time the tenant spends in the room, the heating and cooling system or climate changes can affect this assessment. You can identify tenant improvements by noting how many hours the landlord does every night.
D. These improvements become permanent components of the property. They are owned by the landlord, and they remain capital assets of the landlord even when the tenant takes possession of the property.",3,3,1,1,6.8559765190498325,0.14335751774979144,0.1446317604581113,45.409275813013664,2.3303680419921875
545,"Youth: How to convince your parents to let you spend the night. Be responsible in your day-to-day life. Responsibility means doing the things that need to be done. It also means being honest and reliable.
A. Spend time doing what you want to do or need to do. For example, if you want to go sledding, do it.
B. Here are some examples of responsible behaviors : Eating a healthy diet. Keeping your house tidy, wearing clothes that make you happy.
C. All of this plays into what parents will say when you ask them for a sleepover. If you want to be treated maturely, be mature.
D. If you're being irresponsible, you'll most likely have better luck convincing your parents, so use your time productively. Take a good look at your life.",2,1,0,0,10.488207117880254,0.1439804629999344,0.1450202188905215,41.61664379801732,1.9710845947265625
546,"Pets and Animals: How to help protect manatees. Adopt a manatee. Many websites allow you to adopt a manatee for a fee. You can name him/her, and usually you can visit your manatee any time you want.
A.  When your manatee arrives, approach her, give her your e-mail, and touch her arm. Give her a hug and she will be happy that you had everything planned in advance.
B. This will save you a considerable amount of time and effort. However, don't mind increasing your chances by using an open manatee account.
C.  Ask your school to adopt a manatee. This can be easier if you live in the southeast, like florida, where manatees usually are.
D. You can also adopt a manatee to help socialize. Think about adopting a manatee before making a purchase.",2,3,0,0,10.73109639803623,0.14737643524949817,0.14528016074684322,45.91691589401307,2.2256546020507812
547,"Youth: How to annoy your sister. Steal something from her. One of the best ways to bug your sister is to steal her things. Sneak into her room and take something really important, like her ipod, her favorite pair of earrings, or the stuffed animal she sleeps with every night.
A. Though this may seem immature, if you can get your sister to forget about annoying you, then a batch of rich, sugary snacks and a few important books will accomplish a seemingly trivial task. No matter what, though, having something worth stealing is almost always better than nothing.
B. This prank works even better if you grab a garbage bag, duct tape, or hair spray and put it all in a locked safe. ( where everyone can see, however ,) and if your sister learns she's being teased, she will wonder why you're hiding the stuff away.
C. When she confronts you about it, deny that you took it-you should practice your innocent face beforehand. You could also pretend to be really offended that she accused you.
D. Don't! Stealing her things will just annoy her. Stealing her phone, laptops, or toys will really annoy her! She might say to you later, "" omg, will you stop doing that? You know what? You took my phone this time.",2,2,1,1,9.709681657060862,0.14565420749931945,0.14508148226514198,65.14387643798545,2.9244766235351562
548,"Food and Entertaining: How to use fruit preserves. Marinate your chicken wings. Place chicken wings in a bag with strawberry preserves or orange marmalade. Use about one cup (237 ml) of preserves for every pound (.45 kg) of chicken wings.
A. Marinate the wings overnight in the refrigerator. Plan to marinate for one week before serving, preferably before the clock strikes 4 pm est monday.
B.  This may take several days if your chicken wings haven't been marinated.. Cook olive oil in a pan and add food coloring.
C. Let the bag of wings sit in the refrigerator for a couple of hours. Grill or bake them as you wish.
D. Stir or pat the wings dry before serving. Egg whites, almond milk, or jojoba oil work well for marinating chicken wings.",2,2,1,1,4.4240444073291805,0.14507817049889127,0.14481616453709356,47.50074999201388,2.1894683837890625
549,"Philosophy and Religion: How to properly slaughter a cow under the kosher method shechitah. Select a knife (called a chalif) of the appropriate size. The length of the blade is twice the width of the animal's neck.. Thoroughly examine the animal prior to slaughter.
A.  Make sure that the animal is sitting up straight and that the knife is in good shape. Grip the shank of the knife carefully, taking care not to gouge the animal.
B.  Restrain the animal so that the slaughtering can be done correctly and painlessly. If the animal is injured during the restraining, it is no longer considered kosher.
C.  Most of its blood will come from the head. Importantly, it should come from the neck.
D.  Observe the behavior of the animal at various points in its life. An automatic kill means that during the shock of the animal being attacked, the animal starts back with its hog teeth, and afterward, the animal attacks whatever it is about to eat.",1,1,1,0,8.401243530907264,0.14231135050067678,0.145020628122334,56.25716660097896,2.7534027099609375
550,"Food and Entertaining: How to make migas. Slice the tortillas into strips. Place them on a cutting board and use a knife to slice them into 1/2-inch strips. It's easiest to stack the tortillas and cut them all at once.
A. Set the strips aside for now as you deal with the rest of the migas.. Melt the butter and heat on low.
B.  If your tortillas are crisper, the strips may need longer to cook before you have the desired amount of oil.. Store a migas pot or container for pan drippings.
C. Lay each strip on the cutting board and place a sharp knife at the center of each strip. Use a large chopping board to cut the tortillas into strips that are 1/8 inch (0.5 cm) wide.
D.  Heat a skillet or frying pan over medium heat. Pour in a pat of butter or a tablespoon of vegetable oil and heat it for a few minutes.",3,3,1,1,6.320661191433544,0.14317614025094372,0.14490053996640057,52.30219732900878,2.5289535522460938
551,"Computers and Electronics: How to raise equity capital. Withdraw from your savings. You can fund your business using your own money. This might be the easiest way to raise capital, since you don't have to sell shares in your business to another person.
A. Look through all sources of money to see what you have available : Checking accounts savings accounts mutual funds life insurance policies. Use your credit cards. Although risky, you can extend a loan to yourself by using your credit cards.
B. In this scenario, you'll need an overdraft money account to fund your capital investment. Don't worry if the balance you set aside for your savings is greater than the amount you spent on your investment and will be less when you retire.
C. However, you can still take profits from your bank account. Get a credit report you can submit to social security administration.
D. Instead, you can withdraw cash from a bank account and put it into a savings account. Don't put any personal security cards in this account.",0,0,1,0,14.205817929708104,0.14567937799984065,0.14467028392472708,50.493965466030204,2.4911270141601562
552,"Home and Garden: How to draw an anime character. Sketch a circle and a vertical rectangle. Draw a straight line connecting the two shapes. There should be about a half centimeter of space between the rectangle and circle. Sketch a line ¼ of the circle.
A.  Add the guidelines face and body curve. For the body curve guideline, draw a triangle for the upper body shape and a semi circle for the hips.
B.  Draw a vertical line connecting the circle and rectangle. There should be about a half centimeter of space between the two circles.
C.  Place the mouse pointer on the top right corner of the circle. Draw another line that curves up about 90 degrees and add another 6 feet (1.8 m) of space. Draw another line inside the circle and connect it to a horizontal rectangle.
D.  This will serve as the drawing tip of the anime character.. Sketch two straight circles inside the circle.",0,1,0,0,23.13735404380454,0.14467260299988993,0.1447089597373381,49.63502776295718,2.6065444946289062
553,"Home and Garden: How to divide a phlox plant. Determine when to divide phlox. Divide phlox while it still looks healthy. The most common mistake home gardeners make when growing phlox is waiting until the plant shows signs of failing or over-crowding before they divide it.
A. Obviously phlox plants can't dry out on their own, as they only need to be divided once in order to grow them. Phlox typically need to be divided once per year.
B. It can be done by toterminating the phlox and planting it in a group, or by having the plant grow indoors or outdoors. You can buy a stock pot from a gardening supply store, or use your hands to dig up phlox leaves, and sow them in the ground if needed.
C. As a rule of thumb, allow the diameter of the plant cluster to grow to the same width as the plant's height before dividing it. Divide the phlox sooner if the plant becomes over-crowded, or if the center of the plant fails to bloom and produces less foliage.
D. Scientists have demonstrated that corn production could take months or longer than plants grown without phlox. If you're growing phlox with corn, consult your species carefully to make sure it's healthy enough to work together.",2,2,1,0,6.997938594346164,0.14312332250119653,0.1450632091426036,62.65954680303912,2.8676528930664062
554,"Pets and Animals: How to measure the height of horses. Purchase a horse measuring stick marked with hand measures. If a horse measuring stick is not available, a standard measuring tape is acceptable. Horse measuring sticks can be found at equestrian supply stores (tack shops), farm supply stores and from various online retailers.
A.  Make sure the horse is standing on firm level ground with its front feet as even as possible.. Place the horse measuring stick or measuring tape at the base of one of the horse's front feet and pull the measuring device up to the withers.
B. When buying a horse measuring stick, you will need to purchase one intended to measure height: a natural material (sand, manure, or other similar material) that will support the horse's weight. Horses who grow taller often may prefer a stick that has greater accuracy.
C. If you are a cowboy looking to build a riding stable, it is a good idea to buy the one marked.. Hold the measuring stick in front of you.
D.  Attach the nose to the half of the stick. Hold the horse upside down and purchase a nose test tape for testing their height from a distance of greater than 20 ft (4.6 m) (especially when crossing the ground).",0,0,1,1,5.966669769940043,0.14358243025071715,0.14568627414646929,64.23923152300995,2.9113693237304688
555,"Pets and Animals: How to treat ear haematomas in cats. Recognize swelling or tenderness as a potential sign of ear haematoma. A cat's pricked (upright) ear is usually normally no more than 3-4 inches (76-102 mm) thick, and is shaped like a gentle concave cone. A newly formed ear haematoma looks like a large blood blister.
A.  In a normal cat, the ear will appear to have four distinct concave shaped growths. These growths are called blood blisters or sores.
B. This type of ear haematoma appears as an oblong blob on a reddish head.. Look for symptoms of ear haematoma with language.
C. The ear flap may be tender to the touch, and feel warm or hot. Applying pressure to the ear flap can create the impression of fluid beneath your fingertips.
D. Look for swelling or tenderness associated with this blood blister formation. Prick your ear to gauge if the area is swollen.",2,2,1,0,11.487669415366705,0.14734663800118142,0.14528741912191515,66.11401257598845,2.8430023193359375
556,"Finance and Business: How to support sierra club. Find the sierra club chapter nearest you. On the main sierra club website, sierraclub.org, there is a listing of all 64 chapters and 372 affiliated local groups that exist throughout the country. You also can click on the "" near you "" link near the top of the page to find out about events going on in your general area.
A. This can provide any resources you need to find out if you are going to support sierra club. You can look up blogs of sierra club members.
B. You may have to enter a location for best results. From the chapter page, you can click on the name of the chapter nearest you to go to the local chapter's website.
C. Sometimes, if your local chapter says "" near you "" they may have a specific city in mind in which to attend the event. To locate one of these events, look at the links here.
D. Alternatively, you can look at the other organization on the national sierra club website at http: // www.sierraclub.org /.. Check out chapters sponsored by the sierra club.",1,1,1,1,6.2382518559946964,0.14339233299870102,0.1450505942737865,68.89239923494824,3.0230026245117188
557,"Cars & Other Vehicles: How to find alternative finances for your auto loan. Research the vehicle's cost. Before you decide on a, you should know its cost and the prices available at multiple dealerships. This can help you decide if the vehicle you're considering is within your price range, and you can then find the best offer in your region.
A.  The price of a 2009 toyota camry is roughly $1 , 600 usd. The price of a 2008 vw camry is roughly $6 , 160 usd.
B.  It's worth comparing multiple manufacturers, models, and dealers to get the best price for the car you want. Check the kelley blue book to get an estimate of the going price for that vehicle or vehicles.
C.  Evaluate the vehicle's pricing and tire grade. You can adjust the pricing online or by telephone.
D. State and federal governments are largely responsible for paying down the cost of a vehicle before you can move or lease it. If you're unsure what your local cost of a vehicle might be, you may want to look into government vehicle tax assistance programs and offer refunds.",1,1,1,0,11.403428142729181,0.1446173029999045,0.14552623118241415,63.59132731398495,2.9834442138671875
558,"Health: How to lose weight from your cheeks. Drink lots of water. You may be suffering from chubby cheeks because your body is retaining too much water because you're not drinking enough of it. When your body worries that you're not drinking enough water, it stores excess water in your cheeks and eyes, making your face look puffy.
A. Drinking at least nine 8-ounce glasses of water a day will keep your body from being dehydrated and will make your cheeks look less chubby.. Take it easy on the salt and sugar.
B. To prevent this from happening, squeeze in 15 to 30 drops of water after your lunch break to help moisten your cheeks. Keep a water bottle at work or in your desk at all times.
C.  Always check to see what foods are causing your pains. You may find that foods-and beverages-seem to be helping you shed some of your fat when you're trying to lose weight.
D.  The bacteria that is producing the water weight is called prolactin. This bacteria grows inside the skin and then feeds the unhealthy cells there, weighing down on the fat tissue in your face.",0,0,1,1,5.011804475386293,0.14433349549926788,0.14556428108675126,62.58771772495311,2.6781768798828125
559,"Youth: How to help your child when the other parent is a narcissist. Limit your contact with the narcissistic parent. If you and the narcissist have split up, your best option is to minimize your communication with your child's parent. Narcissists are generally high-conflict people.
A. They often attempt to convince someone to do something they may not actually do-it can be in the form of revealing unrealistic expectations. Your child's parent may also want to turn to petty situations, such as verbally and physically bashing the narcissist.
B.  Limit how often you go by the person in company, restaurants, or social situations with your child. Keep in mind your child's parent may actually be narcissist, and talking to your child's other parent won't be as helpful.
C. If you can remove yourself from the space where the other parent lives, make sure you do so gradually. Don't approach your child directly in the middle of a conversation.
D. To prevent exposing your child to a battle they can't understand, limit interactions between you and the other parent as much as possible. Speak to the narcissist only when absolutely necessary and keep the subject of your communications strictly related to parenting.",3,3,1,0,7.806993454604075,0.14653306550098932,0.14564479310636513,60.88307660803912,2.699066162109375
560,"Youth: How to cuddle. Start slow. Maybe your partner has been clear that they want to cuddle, or maybe you're taking the initiative to start your snuggling. Regardless, it is best to start slow.
A. Many people "" feel "" they want to snuggle by beginning slowly. The easiest way to start is to gradually get to a point where you are comfortable and begin to slowly move yourself closer to your partner.
B. You want to avoid increasing intimacy of any kind on a physical level. If your partner has never been ready for a cuddle, it is best to introduce the activity gradually.
C. Give yourselves time to be intimate, making the experience your own. Avoid interruptions-don't force intimacy on your partner.
D. Don't jump into cuddling-literally, don't jump on them, no matter how impatient you are. Place a hand on their shoulder, back, or on their waist to show your intent.",3,1,0,0,9.038525253587991,0.14604579049955646,0.14523699719368324,47.06002226397686,2.2119369506835938
561,"Work World: How to diagnose illness in an emu. Check for diarrhea. Normal emu excrement is soft, but not runny or watery. Runny or water excrement, or diarrhea, is often a sign of disease in emu.
A. Food may be large and a cat may vomit, leading to a very watery or frothy discharge. If diarrhea and vomiting become serious, call your vet to come in to have an x-ray done.
B. Check your emu for a complete stool smear and poop smear to confirm, if available, that stool is diarrhea-like. Check your emu's stool smear.
C. To look for diarrhea, call your vet right away. Signs of diarrhea may include watery stool, choking on mucus, or bloody stools.
D. While changes in diet will cause diarrhea, there are many diseases that may require treatment that also cause diarrhea. These include bacterial infections, avian influenza, fowl cholera, staphylococcus, as well as many other diseases that affect emu.",3,3,1,0,6.52541608289134,0.1470817805002298,0.14620200589689428,53.07484723898597,2.5874099731445312
