item_index,prompt,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
597,"Finance and Business: How to give to charity when you have debt. Volunteer your time. Many charities and nonprofit organizations rely heavily on work done by volunteers. Your time is just as valuable as a monetary donation.
A. This doesn't mean that you have to stop doing what you are doing or start using all that time for charity. You can also connect with other nonprofit organizations in your community or in a real-world context.
B. Ask about volunteer opportunities available at a charity you want to support. You typically don't need any special skills to volunteer.
C. Finally, donors expect to be informed of your work. They want to donate money to your cause.
D. This means that if you have a job that puts considerable time, energy, and effort into projects, you have earned it. Donate some of the time you spend on basic things like home repairs, groceries, and other necessities to aid your business.",1,1,1,1,5.7122520347266486,0.15110046100016916,0.15139710775159704,45.72073995397659,4.5532989501953125
598,"Youth: How to change your reputation when you are a teen. Figure out what exactly your reputation is. You may already know how people perceive you, but sometimes you may not know specifically what your reputation is. If you're not sure how you present yourself to others, think about the things that people have told you about yourself.
A. Think about the things people have told other people about you. Ask a trusted peer what type of reputation you have.
B. Many people don't have things to hide that they don't like about themselves. This is because nobody ever knows and that's the difference between making a name for yourself and spreading rumors about yourself.
C. Perhaps you have been been the center of attention for years, watching tv all the time, or you're already a celeb. You may be considered to be interesting, and come across as a pedestal-certified star athlete.
D. Pay attention to what other people have said or told about you and see if there's anything else you might have to offer. Figure out what "" trouble "" or "" front "" they could get right in your way.",0,0,1,1,5.564276382482224,0.15079837250141281,0.15112696757004182,63.16975806400296,5.333740234375
599,"Food and Entertaining: How to make dal makhani. Gather your supplies and ingredients. The quickest and easiest way to make dal makhani is with a pressure cooker, but you can also cook the beans in a lidded pot. Along with your ingredients and the pressure cooker, you'll also need : Large bowl for soaking the beans strainer large frying pan wooden spoon. Soak the beans.
A.  Submerge the ground beans in a pan of water and allow them to soak overnight. Soaking the beans helps loosen and soften the beans and helps them cook longer.
B.  One of the main features of dal makhani is that it's creamy and rich. To get the right consistency and texture, the beans must be soaked so that they become soft.
C.  Set the pressure cooker on the stove over medium heat. Place the beans into the water when they're almost fully cooked.
D.  Pour your water into the pot and add your dal makhani. However, it should be kept cold (but not boiling) at all times.",1,1,1,0,6.913837118553573,0.15040360550028709,0.15066788379782614,69.90884096900118,5.758110046386719
600,"Health: How to be atkins diet and gout friendly. Eat plant-based proteins. The atkins diet focuses heavily on consuming proteins. Unfortunately, many meat-based proteins can exacerbate gout, so striking a healthy balance between both diets will help to live the lifestyle you have chosen.
A.  You can mix protein with other types of foods, such as beans and peas, for your atkins diet. You can also mix foods by taking one type of meat to a small group and serving it raw.
B. In order to do this, stick to proteins that are plant-based. These foods will give you the protein that the atkins diet demands, while limiting your consumption of uric acid to cater to your gout because plant-based proteins have low levels of purines.
C.  The atkins diet develops a strict set of principles for portion control. The code designates portions of foods, among other things, must be measured, divided and recalculated according to a formula.
D. For example, one of the ways that we are fighting gout is to help the sufferers of gout. You will need to eat some of the following plant-based proteins : Seafood such as: catfish, shrimp, oysters, prawns, crab, tofu, and chickpeas.",1,1,1,1,6.518638850171553,0.15052459050002653,0.1508283203206616,64.55330617796062,5.608192443847656
601,"Computers and Electronics: How to win a game of clue without technically cheating. Keep good notes on the clues you collect. As you play clue, you will gather clues that will help you to determine the suspect, weapon, and location of the murder. To keep track of the clues you collect, you should keep good notes and include the initials of the players who have each of the clues you collect.
A. You can write down clues about the individual, weapon, and location as you work to devise a strategy to buy the perfect clue.. Seek help from a trained detective or pi.
B. Doing so will help you to get closer to the truth and win the game. Make sure that you check off clues on your detective's notes sheet or write them on your notepad as you collect them.
C.  The entries on the clues should all be side by side and be separated with a number or letter combination. If you suspect someone of murder, they can report the statement to the police.
D.  Pay attention to when the clues get blurry, or when a clue is confusing. Don't forget to keep notes of times and locations where the clues aren't working properly.",1,1,1,1,7.915352079164918,0.15066828549970523,0.15124934778251317,71.5386172519975,5.744331359863281
602,"Youth: How to stop your brother from annoying you. Ignore your brother rather than responding. If your brother is being difficult, you may have to try temporarily ignoring him. This isn't a very effective strategy for long-term sibling relationships, but if you want to avoid lashing out in anger, the best response is to just ignore him.
A. Focusing your attention on something other than the annoying sibling is productive, especially if he continues to act tiresome. As soon as you notice him, shake your head, roll your eyes, and walk away.
B.  Not responding is not a sign of weakness. If anything, it takes more strength and willpower to resist lashing out at your brother or sinking to his antics.
C.  This doesn't necessarily mean ignoring your brother. Simply not responding can put a major negative spin on your relationship.
D. Go somewhere quiet, like your bedroom, to avoid your brother's irritability. Giving him a space that you're not comfortable being alone in will lead to his anger coming to a head.",1,0,0,0,11.242715275977917,0.1505631979998725,0.15076848726655503,62.2665640840205,5.324501037597656
603,"Food and Entertaining: How to afford healthy food. Pick what's in season. When fruits and vegetables are in season, they tend to cost less. Often, grocery stores will run sales on what's in season because they know customers expect certain fruits and veggies at certain times of the year.
A. While this is a fun thing to do for your family members, you need to avoid store-bought items, which have less variety as you go. Avoid cooking many people's dishes (especially if you're away at a time of year.
B. These are a few key ways to attract customers quickly. Buy fresh fruits and vegetables at a farmer's market before you buy those foods.
C. As an added bonus, when things are in season, they taste better. In fall, look for produce like pumpkins, winter squash, cabbage, and apples.
D. Go for high quality fruits and vegetables instead of refined items such as canned food. Fruits in season generally will cost about $15.00 per square foot, while refined foods tend to cost around $200 per square foot.",2,2,1,1,5.66502952631414,0.15106545299931895,0.15100958903326792,59.3469919459385,5.196601867675781
604,"Computers and Electronics: How to research workplace copyrights. Determine the author of the work. In most cases, the person who created the work owns the copyright in that work. Often the creator's name will accompany the work.
A. This will be the person who created the work, not the person who published it. You can find this by searching with the word "" copyright "" in the search field.
B. If you don't know who created the work, you can search for the author. Many copyrights companies have a link to their microsoft products and services page that allows you to search for the rights to a work.
C. In this case, it's likely that the author also owns the copyright in the work. Check with either the publisher or the public for the names of those named.
D. For text, this usually is pretty easy, but it can be more difficult with visual works. For example, if you find a photograph you want to use on the internet, you might look for a watermark or other signature.",3,0,0,0,7.603498865760021,0.15040670074904483,0.15077045937883446,50.355878398011555,4.492637634277344
605,"Health: How to add spring greens to your diet. Make quick and easy salads. One of the easiest ways to incorporate more spring greens into your diet is by using them in a salad. It's quick, easy and doesn't require a lot of effort.
A. The main serving size of spring greens is about 8 ounces (75 grams) with lettuce, tomato, garlic, turnips, broccoli, spring onions, bell peppers, and carrots. However, you can indulge in more varieties if you don't like leafy greens.
B.  Choose leafy greens (greens with stems and leaves). Make sure they're fully dried before consuming.
C.  To make salad preparation quicker, wash and dry your greens the day you bring them home from the grocery store. This will help them be ready to go once you start making dinner.
D. Plus, the sweet, creamy color of the greens makes them nearly impossible to eat plain. There's no ideal amount of greens to cook, and each recipe calls for different flavors.",2,2,1,0,9.473266607654466,0.1506442252502893,0.1511509646676049,53.80771646399808,5.116455078125
606,"Health: How to get rid of dust mites. Dust with a damp cloth. Dust mites feed on dead skin, dander, and other things that are found in dust. Therefore, where there's dust, there are likely dust mites.
A. A key to eliminating dust mites is getting rid of their food source, and that means dusting with a damp cloth. Rinse the cloth regularly to avoid spreading dust.
B. Use damp cloths for areas with small insects such as lice and dust mites. Place your cloth on a newspaper or another surface that is damp and lint free.
C. Look up dander strips on the internet to find hidden mites. The same goes for deodorants and perfumes that advertise dust mites.
D. Use a damp cloth dipped in water and gentle soap to wipe your body clean. Scrubbing with a damp cloth will also remove the mite and prevent further damage.",0,0,1,1,5.15623444632507,0.15059402025053714,0.15098506654645494,50.880403240971646,4.371528625488281
607,"Computers and Electronics: How to install a module in miva merchant. Read the readme file or other installation file that comes with the module for any special instructions not shown here.. Sign in to your miva merchant admin area. If you are in simple administration mode, click switch to advanced administration on the top right of the screen.
A. If you are in moderation mode and want to use one of the three system configuration programs, go to step 5.. In the menu it will say "" add module to integrated server "" and click ok.
B. Clicking there will lead you to (optional).. Click open' start administrator program' box.
C. The language field under path from editor is opened. Enter your admin password and select "" next.
D.  In the left menu, click on the arrow next to the word modules.. Click on add module link directly under modules.",3,3,1,1,13.76951748771839,0.15120285024931945,0.15112136086404265,56.21747219896497,5.2578887939453125
608,"Education and Communications: How to use clep exams to save time and money when earning degrees online. Determine if your college accepts clep exams. You can do this by contacting your academic adviser or searching your school website for their clep testing policy. More than 2 , 900 accredited colleges and universities that award credit for satisfactory scores on clep exams.
A. A rating should be from around 100 to 115. You can also check alumni ratings by visiting http: // www.clep-quiz-list.com.
B.  Undergraduate colleges may credit math scores for 75% of the students in their classes for which they need credit. Colleges $40 , 000 or more may credit math scores for 120% of the students in their classes for which they need credit.
C. To locate a college that accepts clep credit visit :. Find a clep testing center near you. You can do this through a search online or by using the phone book.
D.  Prioritize scoring for more robust studies in the classroom. Good scores will give you a better competitive advantage when applying to graduate programs.",2,2,1,1,7.878962984753447,0.1508794580004178,0.15157901159667986,65.63091380697733,5.828926086425781
609,"Food and Entertaining: How to prepare snow peas for cooking. Choose your snow peas. Snow peas are available in the produce section of most grocery stores. Here's what to look for when selecting snow peas to eat : Pick snow peas that are crisp with brightly colored pods.
A. Peas can look good for sandwiches, toast or stir-fries, tossed on top of salads, breads and similar dishes. Select peas that are fresh and have holes in the outer shell.
B. These peas will allow you to flake off some of the most delicate bits of snow. The pods should be able to flake off the seed.
C. Avoid peas that have a dull or sugary taste, which will never show on your snow peas. Choose pea peas that have a color similar to your country-native blue peas.
D. Avoid snow peas that are swollen or larger than 3 inches (7.6 cm) long--they tend to be tough. Also avoid snow peas that are dry along the edges, have yellow spots, or are wrinkled.",3,3,1,1,5.567731782664362,0.15081830299914145,0.1510700542406404,56.49919328103351,4.9742889404296875
610,"Philosophy and Religion: How to update the oregon hikers field guide. Get a gps app on your smartphone, if you have one. This is optional, but extremely helpful.. Choose a hike to do.
A.  There are thousands of different parks across oregon that you can see from your viewing area, so just pick the one you like.. Bring binoculars, rain jackets, fall jackets, and flip flops.
B.  You can see a list of all the columbia river gorge hikes. This is a very popular hiking area in the summer.
C.  Hikers commonly do not do long distance hikes, so it's a good idea to make it a contest to see who can do the longest hike. For guys-choose a hike that leaves you feeling full after a certain amount of time.
D.  With a compass, take the compass in your right hand hand and tap it to an attractive part of the trail. Press and hold the circle to select a hill or stream.",1,1,1,1,11.662068678291512,0.15082654549860308,0.15119602031896603,49.89320880597734,4.66455078125
611,"Food and Entertaining: How to transfer a sim card. Power off the device. Use the power button to power off the device from which you're removing the sim card. On an iphone or ipad, hold the sleep/wake button until a "" slide to power off "" message appears on the screen.
A. Drag the slider to the right to power off your device.. Locate the sim card tray on your device.
B.  Slide the sim card onto the tray. The tray should look like a box.
C. Press the icon while holding the sleep/wake button and select "" power off. "" when on your home screen, go to "" settings, "" then "" screen saver.
D. Then, slide the power switch down to turn off the device. An item like a remote or a modem will be marked as "" off.",0,0,1,1,3.8810357224972702,0.15087729825154383,0.15119336976161765,52.61402839100265,4.773506164550781
612,"Home and Garden: How to clean nickel. Wipe the nickel down daily. Use a microfiber cloth. Microfiber is soft enough to keep the surface from getting scratched.
A. It's also very good at preventing dirty and grimy buildup. A few simple strokes will remove dust and water stains.
B. If it gets dirty frequently, it could harbor deformities, which can make the nickel more susceptible to oxidization. This could cause breakouts, blemishes, and scratches.
C. However, microfiber cloths will break up shiny metals and destroy potentially valuable minerals like nickel. Wipe the nickel down each day with a microfiber cloth.
D. However, cleaning nickel with a microfiber cloth will help to prevent dirt from building up on the cloth. When cleaning nickel, brush the cloth across the surface of the nickel.",0,3,0,1,19.305345041349682,0.1506080782501158,0.15089080835364585,40.28671491000932,3.791351318359375
613,"Cars & Other Vehicles: How to deal with a dui in arizona. Don't drink and drive. The best way to avoid a dui is to not drink and drive. If you are over the age of 21, you should be able to enjoy alcohol responsibly without putting yourself or others in harm's way.
A. There are exceptions to this rule : Nausea and vomiting without a drink drinking a lot of fluids if you have been prescribed a drug to help you cope with feelings of pain or nervousness if you have been advised to stay sober but refuse.. Stay in touch with friends and family.
B. If you have children, alcohol is forbidden and legal, so refrain from drinking and driving if you cannot have children.. Avoid driving if you have a dui.
C.  Remember, intoxication is the keys to getting over a dui. Drinking and driving habitually are no more than one step below mindful driving on the street.
D. If you have been drinking, call a taxi or a friend for a ride and never get behind the wheel.. Find a safe place to pull over.",3,3,1,1,5.993367453359945,0.15043446050003695,0.1507429960956424,62.104880249022244,5.707984924316406
614,"Work World: How to be a female bodybuilder. Learn basic exercises to build a plan. A good exercise plan should have 7-10 exercises. Start with the fundamentals.
A. You should be doing leg lifts, sit ups, sudoku, bicep curls, arm presses, forearm curls, or knee raises. Do three or four repetitions of each activity.
B. Focus on warming up like a professional bodybuilder won't if you're a beginner. Work on your core and your legs and abs too and warm up your entire body.
C. Before you learn more in the future, you should do some exercises. For one, increasing your weight significantly. Size your body accordingly.
D. Once you've mastered these basic moves, you'll be able to make your workout harder by increasing the weight and changing up your routine.. Do squats to work the lower body.",3,3,1,1,7.567179384558994,0.1508899777500119,0.15167088184612096,42.00971065499107,3.81683349609375
615,"Holidays and Traditions: How to make your own decorations for halloween. Clean several plastic milk jugs. You don't need to cut them out or in any way modify them--they just need to be clean. Each one will be one ghost--how many milk jugs do you need?. Draw a face on the jugs.
A.  Draw a trapezoid or a sun-like shape on a plastic container. Make sure you practice each aspect of the face.
B.  You can either use a black permanent marker, felt, or any material you have lying around the house. The permanent marker will be the easiest to make a detailed face with.
C.  You'll need to know how tall you want the ghosts to be--but don't worry if you don't already know. Only draw one face--preferably a tall one (the longer the prettier and more handsome they look).
D.  To accomplish this, put face paper on each jugs to serve as decals. Consider coloring each face with matte liquid as well, to avoid the color fading.",1,1,1,1,10.31678014638116,0.15089484399868525,0.15134941816828673,63.564937334002025,5.573722839355469
616,"Computers and Electronics: How to clean your room in 10 minutes. Start in one corner of the room, and move in a circle around the room. As you walk around, pick up any items on the floor, on the backs of chairs, and anything out of place (including little knick-knacks).. Put things away as you move around the room.
A.  Don't put anything in the trash, because pets might throw away things that you don't want.. Take things to the bathroom right after a workout (or before, for instance, changing into a fresh bra or gym clothing).
B.  If something belongs in the room you are in, put it in its proper place.. Create separate piles for items that belong in different rooms.
C.  What you put in pile starts as item; know exactly where you place it. Your room will be fuller the longer you wait.
D.  Put anything you use frequently on shelves, in drawers, etc. This way, at first, you won't have to deal with the clutter, but you'll be able to quickly put it to use again.",1,1,1,1,7.7401665838488185,0.15060763750079786,0.15058936177319787,67.01233909198345,5.7095184326171875
617,"Computers and Electronics: How to raise funds on facebook. Set up a facebook page for your fundraising cause. Whether you want to raise money for a certified non-profit charity or help pay for someone's medical expenses, you can raise money on facebook by creating a compelling facebook page to share your story through pictures, video and words.. Add a donation application to your facebook page.
A.  Facebook is a great resource for building a facebook page and finding and mailing new recruits for your facebook team. Upload photos, videos, relevant content, etc.
B.  Review your facebook profile and follow the steps above to create an account. Click on the "" register "" button near the top of the page and follow the instructions on the screen to sign up.
C.  If you're really into helping local businesses, you might make a facebook page for your cause. If, however, you're planning on donating online, facebook customization is a great way to create a facebook page.
D.  Fund raising apps such as gogetfunding.com and fundrazr make it easy for people to give online. Enable donation applications to access your page's profile information.",3,1,0,0,16.488499436947176,0.15110938974885357,0.1512045219842589,67.89044984199063,5.581886291503906
618,"Home and Garden: How to clean nicotine stains. Spray the stain with a gentle degreaser. In order to fight off the gummy, sticky stains, you'll need something that cuts grease. You can use store-bought products like goo-gone, dr. bronner's, or simple green, or you can make your own.
A. Shake a bottle of water around and spray on the spot. Let it sit for a day, then blot the area with a paper towel.
B. Choose the right type of degreaser for your stain. Tap water is typically best, but look online for a degreaser that contains acetic acid as an ingredient.
C.  For strong stains, use 1 cup vinegar mixed with 4 cups water. Let the vinegar solution sit on the stain for a few minutes before wiping.
D. Before you start, make sure to dampen a soft cloth or sponge and release any excess grease. Repeat the degreaser process with a different type of product.",2,2,1,0,9.339385086656378,0.15061904225058242,0.1510574383900348,61.02545152501625,5.063026428222656
619,"Computers and Electronics: How to use facebook efficiently. Limit your network to connect only with family and friends. You'll have to use discipline to limit who you connect to, but you can control who sends you friend requests. Click the down arrow at the top right of your screen and choose "" settings.
A. "" on that menu, select "" network/group. "" in the group option, enter your friends' account information.
B. "" Every number you have installed on your facebook will be set. You won't be able to completely control who you connect to your facebook account at any time.
C. "" once this selection is set, you will see an option titled "" security settings. "". Understand the restrictions and rewards that facebook has set.
D. "" look for "" who can send you friend requests "" and click "" edit. "" choose "" friends of friends "" from the drop-down menu.",3,3,1,1,3.102597306019616,0.15024567499858676,0.15072404509660167,53.65584657399813,4.639076232910156
620,"Home and Garden: How to replace a damaged brick. Decide if you can salvage the brick by removing it and turning it around.. If not, find a replacement brick that matches the color of the others. The best option is to look in a hardware store that carries a wide variety of colors.
A.  Soak your new brick in water for an hour before installation.. Remove the broken brick by drilling a series of holes through the mortar surrounding the brick.
B.  Set up a fire extinguisher. It should be equipped with a deep end that can hold 50 to 35% heat, and you could place it in a masonry fire pit.
C.  Once you have removed the brick, turn the brick around so that it is the same color. You will need to see the edges of the brick, the grooves, and any other cracks, dents or bruises on the brick.
D. However, you can also look online for alternatives that are less expensive. No one does the necessary work when choosing a brick, but you should still look for an alternative brick manufacturer or one that sells brick restore kits that you can wash with soap and water.",0,0,1,1,8.242685069054085,0.15039505250115326,0.15076295463092138,61.05752501700408,5.2680816650390625
621,"Health: How to increase prolactin. Stimulate your breasts towards the end of your pregnancy. Starting about 2 months before the baby is due, start to pump your breasts with an electric pump. This can stimulate prolactin production.
A. This can prevent the baby from hatching or accidentally attempting to use the pump during the pregnancy. You should be fertile on average three months later.
B. You may need to increase the pump for 12-24 hours until this happens for the most effective results. It might be helpful to take a multivitamin to track your period and timing.
C.  Your baby will start to use up prolactin naturally. It will need 2-3 hours of continuous exercise every day for the first 4 months.
D. Start by pumping for 5 minutes, three times daily. Gradually increase this to pumping for 10 minutes every four hours, and then to 15-20 minutes every 2-3 hours.",3,3,1,1,3.9057420245251615,0.15048617750017002,0.15076025768869072,50.95587077802338,4.500160217285156
622,"Food and Entertaining: How to make cheesy vegetable dip. Chop the onion and herbs. Take a small piece of an onion and chop it finely to get 1 tablespoon of minced onion. Get out fresh dill and fresh parsley and roughly chop them.
A.  You can substitute other greens or herbs that you like. If you want a fruity twist, substitute 1 pound (475 g) of finely ground coriander , 1 teaspoon of fresh thyme , 2 tablespoons of chives, and 1 teaspoon of cumin.
B.  You can also chop the onions with the onion and the parsley in the same order, without separating the onion from the herbs. The vegetables will roast quicker and slower if you shred them first.
C. You'll need 2 tablespoons of fresh chopped dill and 1 tablespoon of fresh chopped parsley. Place the minced onion and herbs in a blender or food processor.
D. You can flavor the mixture with any salt you like, but herbs like dill or garlic will give it a natural light flavor. You can also use dill to grate the lemon pepper if you prefer.",2,2,1,1,2.778934599250218,0.1506283724993409,0.1508658782621396,57.02635196003757,5.2308197021484375
623,"Finance and Business: How to pick a computer for your recording studio. Take things into consideration. Preliminary considerations are as follows. Do you plan to record, say, a big band or a small acoustic act? This will determine how many tracks you need the program to be capable of processing.
A. Some programs, such as the latest version of steinberg's cubase support unlimited tracks.. Do you want access to lots of effects that you can apply to instruments and voices (e.g.
B. Should you review all of these requirements before choosing a hard working computer, you are likely to increase production costs, inflate you price significantly, or eliminate any possible spoilers.. Locate a computer type you'll do well with.
C. Somewhere from 60 or 70 is a good bet. Could you record in a relatively small space where there are hundreds of people about? That's usually a good thing.
D. Imagine what kind of sound system you want. Make sure you consider if the program is sound proofproofed, and how much time it requires to run? Sound recorders usually run between $100 and $200 an hour.",0,0,1,1,13.402598441840654,0.1515312672509026,0.15153157462787195,60.46109704701303,5.039955139160156
624,"Food and Entertaining: How to write creepypasta. Have vision and creativity. An abandoned building? A meme, like slender man or zalgo? A failed experiment? A ghostly serial killer? A crazy person? There are many great topics for creepy pasta, and the possibilities are endless.. Know the elements of horror.
A.  Creepypasta has five great elements, and these features can be found in horror stories or films. Use them and you will definitely get creepy pasta : Core venomous snakes.
B.  Horror may give scary pasta chills or even scare them. Make sure your people are listening with real ears.
C.  Remember that this is not a novel, so you don't have to be too in-depth.. Decide what your creepy pasta will be about.
D.  It can be magical, mysterious, or what? Creepy pasta? Witches? Radiohead?. Know the tips and conditions of creepy pasta. You could also include themes like sleep paralysis, no matter what the response is.",2,2,1,1,12.049352544534504,0.1508990972497486,0.15188057942349928,61.2039475789752,5.4099884033203125
625,"Computers and Electronics: How to change firefox application settings. Launch firefox. To open the firefox browser on your computer, click on that fox icon on your desktop, start menu, or taskbar.. Click on the "" settings "" button.
A.  It looks like two overlapping gear arrows on a toolbar on the left-hand side of the window.. Click on "" account "" in the settings page.
B.  It's the cog icon at the top-left corner of the window. Once you click it, all of your settings will be saved.
C.  It's the three-lined icon at the top-left of your web browser window. If you don't see your settings, click "" security "" from here, and then click "" new settings.
D.  Look for the icon with three short horizontal lines arranged on top of the other found at the top-right corner of the browser. Click on the icon to display a drop-down menu.",3,3,1,0,7.861902056950163,0.1508198404999348,0.1512072068199243,49.29199995801537,4.435920715332031
626,"Holidays and Traditions: How to make a gift basket for a grandchild. Pack the basket or tote with plenty of plain white, yet strong drawing paper. While coloring books are a okay, children of a certain age can't follow the black line pictures and they can easily become disinterested. Drawing comes from the heart.
A. Don't force them to say what it is, and be okay with the blue hippo.. Pack a few of the child's favorite "" theme "" toys such as a super hero, puppies, dinosaurs, or a princess.
B.  Make the color; select cotton candies, colored pencils and colored pencils, and henna paper. These look lovely when added together and complement one another well.
C.  If you don't have too much, you could buy a car seat made out of velvet and embroidered on leather. It gives you a classy, elegant look.
D. It's a quality art you probably only use everyday.. Use pastel colors for the basket.",0,1,0,0,24.44182297851003,0.15056782349984132,0.15126310517994954,59.443619208999735,5.3091278076171875
627,"Pets and Animals: How to hatch turkey eggs in an incubator. Set up your incubator at least 24 hours before you put the eggs in.. Fill the lower channel with water to ensure adequate humidity.. Place two thermometers in the incubator.
A.  Attach the temperature dial or the location temperature counter to the cooler half of the incubator for the most pleasing temperature.. Place a plastic tray on the top of the incubator.
B.  Leave one of the bottom gears unhooked.. Remove all the cooktops, plates and utensils from the incubator.
C.  Make sure they are elevated to half the height of the eggs (usually about 1 inch). You can get disposable plastic cups and cut them to the desired height to act as platforms for the thermometers.
D.  These thermometers indicate if the embryo is still one year old or eggs older. Easy-to-store thermometers can also be used.",2,2,1,0,14.376131215906007,0.15158114324913186,0.15134848213858867,50.85402064300797,4.637702941894531
628,"Computers and Electronics: How to add lighting effect through photoshop. Duplicate the background layer. This is in order for the original image to be safe. If you are using windows, the shortcut command is ctrl + j. for mac users, the shortcut is command + j. the default name that photoshop will give to the duplicate image is "" layer 1.
A. "" if you are using photoshop, the shortcut command is command + +. You can enter the path key (or shortcut key if you don't have photoshop installed) and copy the text from the image.
B. "". Bring up the "" lighting effects filter. "" look for the "" filter "" tab.
C. "" if you are using windows, the shortcut command is ctrl + j &. The default name or "" layer "" is "" layer 2 "".
D. "" for a pc, the default name is "" image 1. "" open the image you want to duplicate.",1,2,0,1,13.478599982762582,0.1507673359992623,0.15115612540243023,60.30973887795699,5.432380676269531
629,"Home and Garden: How to plant date seeds. Buy some ripe medjool dates and collect the seeds. Purchase some ripe medjool dates at a grocery stores and open them up to remove the seeds from the center. Set the seeds aside and either eat or discard the date fruit.
A.  You'll know the dates are ripe when they are slightly wrinkled or leaking a sticky fluid.. Clean off the seeds to remove any leftover fruit.
B. Wait 5 days after planting for the date to sprout out of the soil and the seeds to germinate.. Crush and rinse the fresh seeds.
C.  If you prefer, you can collect the seeds from within the plant at night in order to prepare them for planting in the late fall. Planning for a larger batch of dates will reduce the number of dates needed and allow your seedlings to rest.
D. Discard any dead or nutrient-rich seeds. If you weren't looking for an easy-to-harvest date harvested earlier in the season, you can grow date plants and use them as salad dressings and dips to generate a tasty southern-style salad.",0,0,1,1,16.769292020023375,0.1505910212508752,0.1511234152732268,59.2382492110155,5.2016754150390625
630,"Computers and Electronics: How to crimp coax. Create a termination point. Cut off the end of the coax. Use small, sharp wire cutters.
A. Tear the end from the coax to form a small hole. Pour some superfine modge podge into the hole.
B. Create a squared off surface, rather than a beveled surface. Mold the end of the coax using your fingers.
C. This will make the rip even softer with more force. Leave about 18 inches (46 cm) of slack in the handle.
D. You may use caution, as the wire of your coax is very flexible. Drill through the side of the wire using the sharp edge.",1,1,1,1,12.042625385543468,0.23268810999979905,0.15123055106702005,34.80639587901169,3.3306961059570312
631,"Education and Communications: How to keep a book journal. Consider the benefits of a book journal. The usefulness of a reading journal ultimately depends on how much you read. If you're reading most days of the week, it stands to reason you probably go through more books in a year than you can remember in depth.
A. If you find yourself struggling to remember bigger details of a book you read a few months ago, a book journal will be a big help. The act of writing thoughts down does a lot to retain memory.
B.  Go online to look at the benefits of a reading journal. How much have you gotten out of reading? Ask yourself if you could continue reading if you read a lot more.
C. Not only that, but you may even learn information that is difficult to learn in small amounts. An old book journal can solve that problem for you.
D. For some people, reading can even be fun. However, with some planning, you may need to do more than read.",0,0,1,0,7.682584745009227,0.1508284937508506,0.1511665647632598,58.04660858504212,5.053253173828125
632,"Education and Communications: How to start a letter to a judge. Choose your materials. A professional-looking letter should by typewritten on good-quality paper and signed in pen. Normal white 8.5 "" x11 "" printer paper is acceptable.
A. A puffball map book may also work for this purpose.. Get a rough idea of what you want your letter to say.
B. You can also find "" résumé "" or "" business "" paper, which is typically slightly heavier and off-white in color. When typing your letter, choose a business-appropriate font that is easy to read.
C. Brass or plastic envelopes or envelopes with clear, solid markings are acceptable. Paper should be thin enough that you are able to see the writing inside it.
D. Standard york state law prohibits the use of printed and signed letterhead. Legible letterhead is flattering to photos, but ink transfers from a clean printer can be misleading, just because it doesn't convey the exact wording.",1,1,1,0,7.049522559651413,0.15051234875227237,0.15087520359472134,51.5978682100249,4.6810150146484375
633,"Home and Garden: How to trim trees. Wear safety goggles, helmet, and purchase a step ladder. Safety goggles and a helmet or hard hat will protect your head and eyes as you prune adult trees. You may also need a small step ladder to reach higher branches.
A.  Insert a mitten stake about two feet (- 4) away from the pruning necessities (tree). You can purchase mitten stakes at most tree planting supply stores or online.
B. However, if the branch is located high in the air and requires an extension ladder, consult a professional instead of trying to do it yourself. Purchase this equipment online or at a hardware store.
C.  Cut an "" x "" into the trunk of the tree. Purchase a can of hand pruners from a hardware store and use a sharp knife to cut right through the trunk of the tree.
D. You may wear gloves to protect your face from the branch you are trimming. You may wear long sleeved green or cotton gloves.",1,1,1,0,8.482800794927956,0.15075196625093668,0.15139907719876852,53.89548303897027,4.669792175292969
634,"Pets and Animals: How to treat your cat's dental problems. Give your cat oral hygiene products. These help decrease the amount of bacteria in the mouth and are useful as part of a dental care regime, especially for cats prone to gum infections or bad breath. An example of such a product is hexarinse.
A.  Hexarinse is available at pet stores and provides the following benefits: it can control the sensitivity of the mucous membranes around the mouth and mouth. It is a good choice because it does not irritate the mouth once the disease actually started.
B. If your cat has braces, ssris, or worse, take your cat to the vet for detailed instructions. Follow the dosage instructions provided in the product and never deviate from these instructions without a vet's approval.
C. These toothpastes coat the teeth, which removes plaque and solution and stimulates saliva production. Using these products will help your cat get the chemical in her mouth.
D. To use, dip a clean cotton tip into the liquid and wipe the dampened bud over the surface of your cat's tooth enamel and along their gum line. The active ingredient in hexarinse is chlorhexidine, a mild anti-septic.",3,3,1,1,7.18009638961568,0.15112498300004518,0.15157920330491848,64.72250292998069,5.348777770996094
